total files : 2777 
total packets : 130 
Packet Number 	 Occurences 	 Run Number 	 Error 	 Weighted mean error 
 11254 	 535 	71762 	 0.094306 	  Not a good physic run  
 11254 	 535 	71817 	 2.79208 	  Not a good physic run  
 11254 	 535 	71827 	 2.94418 	  Not a good physic run  
 11254 	 535 	71829 	 2.98155 	  Not a good physic run  
 11254 	 535 	71939 	 0.919866 	  Not a good physic run  
 11254 	 535 	72096 	 0.245161 	 0.000137003876575273 
 11254 	 535 	72102 	 0.718861 	 0.00125207058151307 
 11254 	 535 	72105 	 0.726358 	 0.000485608559495361 
 11254 	 535 	72112 	 0.333003 	 8.10481382028907e-05 
 11254 	 535 	72115 	 0.341865 	 0.000199629233088555 
 11254 	 535 	72117 	 0.194217 	 3.23187484574469e-05 
 11254 	 535 	72119 	 0.635497 	 0.000337425003449313 
 11254 	 535 	72128 	 0.216087 	 5.36409798258016e-05 
 11254 	 535 	72135 	 0.366419 	 0.000180731735145952 
 11254 	 535 	72138 	 0.265625 	  Not a good physic run  
 11254 	 535 	72236 	 1.2124 	 0.00186662133361409 
 11254 	 535 	72237 	 0.102617 	 7.49719922241713e-05 
 11254 	 535 	72239 	 0.364703 	 0.000508305013938134 
 11254 	 535 	72240 	 0.240892 	 0.000285160036209448 
 11254 	 535 	72244 	 0.435192 	 0.000484871493075721 
 11254 	 535 	72249 	 0.587236 	 0.000540870958125718 
 11254 	 535 	72250 	 0.451923 	 0.000265423674963759 
 11254 	 535 	72252 	 1.11156 	 0.00110506340591536 
 11254 	 535 	72328 	 0.286957 	  Not a good physic run  
 11254 	 535 	72329 	 0.183511 	  Not a good physic run  
 11254 	 535 	72331 	 0.893815 	 0.00333843111708473 
 11254 	 535 	72334 	 0.603779 	 0.00183934033412375 
 11254 	 535 	72340 	 0.558316 	 0.000804803741640164 
 11254 	 535 	72342 	 0.451944 	 0.000830723095459825 
 11254 	 535 	72350 	 0.400032 	 0.000570951480175959 
 11254 	 535 	72352 	 0.136405 	 6.48958955521019e-05 
 11254 	 535 	72357 	 0.0314935 	 1.97853675336098e-05 
 11254 	 535 	72361 	 0.295056 	 0.000147909943315649 
 11254 	 535 	72364 	 0.255188 	 7.08388116621154e-05 
 11254 	 535 	72366 	 0.18131 	 3.59179667142631e-05 
 11254 	 535 	72442 	 0.0697674 	  Not a good physic run  
 11254 	 535 	72458 	 0.814875 	  Not a good physic run  
 11254 	 535 	72462 	 0.517797 	 0.00108738364912253 
 11254 	 535 	72467 	 0.275705 	 0.000766366263024315 
 11254 	 535 	72476 	 0.089364 	 7.08084677561236e-05 
 11254 	 535 	72482 	 0.212721 	 0.000274842944522973 
 11254 	 535 	72489 	 0.952692 	 0.00203771443197476 
 11254 	 535 	72584 	 2.94718 	  Not a good physic run  
 11254 	 535 	72587 	 2.97342 	  Not a good physic run  
 11254 	 535 	72601 	 0.617443 	 0.000677076142218769 
 11254 	 535 	72603 	 0.192724 	 0.000243683144402161 
 11254 	 535 	72605 	 0.728502 	 0.00090153443377878 
 11254 	 535 	72647 	 0.679954 	 0.00120867079491022 
 11254 	 535 	72648 	 0.149176 	 0.00020809113391549 
 11254 	 535 	72662 	 0.352427 	 0.000945927506273115 
 11254 	 535 	72669 	 0.36761 	 0.000791436863430731 
 11254 	 535 	72675 	 0.151434 	 9.91389572084117e-05 
 11254 	 535 	72731 	 0.189474 	  Not a good physic run  
 11254 	 535 	72735 	 0.910048 	 0.00268121539905803 
 11254 	 535 	72739 	 0.116342 	 8.34772367070184e-05 
 11254 	 535 	72743 	 0.272152 	 1.37951765480416e-05 
 11254 	 535 	72745 	 0.505583 	 0.00023206962039375 
 11254 	 535 	72749 	 0.226974 	 4.30620737437043e-05 
 11254 	 535 	72750 	 0.583271 	 0.00076061375445179 
 11254 	 535 	72756 	 0.267525 	 0.000338883400275103 
 11254 	 535 	72758 	 0.253669 	 0.000170774167452821 
 11254 	 535 	72764 	 0.129032 	  Not a good physic run  
 11254 	 535 	72768 	 0.6 	  Not a good physic run  
 11254 	 535 	72782 	 0.391304 	  Not a good physic run  
 11254 	 535 	72792 	 0.115385 	  Not a good physic run  
 11254 	 535 	72952 	 2.28 	  Not a good physic run  
 11254 	 535 	72953 	 1.08333 	  Not a good physic run  
 11254 	 535 	72966 	 0.255982 	 0.000522140453210994 
 11254 	 535 	72968 	 0.263489 	 0.000186500925193449 
 11254 	 535 	73042 	 0.65108 	 0.00126193621846713 
 11254 	 535 	73054 	 0.200637 	 2.56799973477125e-05 
 11254 	 535 	73072 	 0.069116 	 6.31865232182024e-05 
 11254 	 535 	73075 	 0.407378 	 0.000110971190754852 
 11254 	 535 	73247 	 0.014218 	  Not a good physic run  
 11254 	 535 	73656 	 0.147217 	  Not a good physic run  
 11254 	 535 	73802 	 2.85846 	  Not a good physic run  
 11254 	 535 	73804 	 0.25 	  Not a good physic run  
 11254 	 535 	73874 	 2.92464 	  Not a good physic run  
 11254 	 535 	73887 	 2.90333 	  Not a good physic run  
 11254 	 535 	73889 	 2.9936 	  Not a good physic run  
 11254 	 535 	73893 	 2.7037 	  Not a good physic run  
 11254 	 535 	73899 	 0.747184 	  Not a good physic run  
 11254 	 535 	73904 	 2.96683 	  Not a good physic run  
 11254 	 535 	73905 	 2.5625 	  Not a good physic run  
 11254 	 535 	73906 	 0.00961538 	  Not a good physic run  
 11254 	 535 	73979 	 1.83794 	  Not a good physic run  
 11254 	 535 	74219 	 0.857143 	  Not a good physic run  
 11254 	 535 	74293 	 2.73593 	  Not a good physic run  
 11254 	 535 	74374 	 0.30662 	  Not a good physic run  
 11254 	 535 	74395 	 0.277108 	  Not a good physic run  
 11254 	 535 	74401 	 2.6272 	  Not a good physic run  
 11254 	 535 	74405 	 1.09365 	 0.00236242406436269 
 11254 	 535 	74407 	 0.0606061 	 7.09469377415373e-06 
 11254 	 535 	74413 	 1.78923 	 0.00669111278032942 
 11254 	 535 	74417 	 0.282988 	 5.89246952729764e-05 
 11254 	 535 	74420 	 0.243433 	 8.01878529327202e-05 
 11254 	 535 	74428 	 1.64882 	 0.00229804055826854 
 11254 	 535 	74459 	 0.112903 	  Not a good physic run  
 11254 	 535 	74463 	 0.743502 	 0.00423224173175994 
 11254 	 535 	74475 	 0.161496 	 0.00013424424747838 
 11254 	 535 	74477 	 0.946338 	 0.00788474122671854 
 11254 	 535 	74479 	 0.986521 	 0.00479087139384853 
 11254 	 535 	74530 	 1.5 	 0.00457409021523966 
 11254 	 535 	74547 	 0.352632 	  Not a good physic run  
 11254 	 535 	74549 	 0.157407 	  Not a good physic run  
 11254 	 535 	74557 	 0.307393 	  Not a good physic run  
 11254 	 535 	74558 	 0.572331 	 0.00201567531866415 
 11254 	 535 	74646 	 0.162252 	  Not a good physic run  
 11254 	 535 	74660 	 0.255144 	 0.000817354939743937 
 11254 	 535 	74662 	 0.772136 	 0.00533484893227983 
 11254 	 535 	74664 	 0.48381 	 0.00181728597121151 
 11254 	 535 	74669 	 0.460157 	 0.00123259725854939 
 11254 	 535 	74674 	 0.394737 	 8.7614769717397e-05 
 11254 	 535 	74678 	 0.5384 	 0.00112062615103907 
 11254 	 535 	74680 	 0.115954 	 0.000124886340833395 
 11254 	 535 	74684 	 0.650722 	 0.00080447439217279 
 11254 	 535 	74687 	 0.0635528 	  Not a good physic run  
 11254 	 535 	74691 	 0.659035 	 0.00113326616024162 
 11254 	 535 	74694 	 0.482353 	  Not a good physic run  
 11254 	 535 	74716 	 1.875 	  Not a good physic run  
 11254 	 535 	74743 	 0.213318 	 0.000222924609412547 
 11254 	 535 	74746 	 0.0373377 	 9.61488300413978e-06 
 11254 	 535 	74818 	 0.0847458 	  Not a good physic run  
 11254 	 535 	74831 	 0.211604 	  Not a good physic run  
 11254 	 535 	74832 	 0.369825 	  Not a good physic run  
 11254 	 535 	74833 	 0.377497 	  Not a good physic run  
 11254 	 535 	74852 	 0.741103 	 0.00348244004624657 
 11254 	 535 	74854 	 0.196126 	 0.000148634124684393 
 11254 	 535 	74855 	 0.339663 	 0.00113400380547307 
 11254 	 535 	74857 	 1.55209 	 0.00357081394194268 
 11254 	 535 	74865 	 0.771924 	  Not a good physic run  
 11254 	 535 	74868 	 0.825388 	  Not a good physic run  
 11254 	 535 	74977 	 0.705882 	  Not a good physic run  
 11254 	 535 	74985 	 0.263204 	  Not a good physic run  
 11254 	 535 	74988 	 0.218567 	  Not a good physic run  
 11254 	 535 	74992 	 2.88485 	  Not a good physic run  
 11254 	 535 	75176 	 0.0308642 	  Not a good physic run  
 11254 	 535 	75179 	 0.112833 	  Not a good physic run  
 11254 	 535 	75247 	 0.545788 	  Not a good physic run  
 11254 	 535 	75253 	 0.222222 	  Not a good physic run  
 11254 	 535 	75254 	 0.0451128 	  Not a good physic run  
 11254 	 535 	75282 	 0.15411 	  Not a good physic run  
 11254 	 535 	75356 	 0.522124 	  Not a good physic run  
 11254 	 535 	75364 	 0.192771 	  Not a good physic run  
 11254 	 535 	75365 	 0.15637 	 0.000162931907642259 
 11254 	 535 	75379 	 0.242661 	 2.74480805204485e-05 
 11254 	 535 	75380 	 0.105114 	  Not a good physic run  
 11254 	 535 	75399 	 0.686061 	 0.00774591250517237 
 11254 	 535 	75401 	 0.591872 	 0.00130215818988066 
 11254 	 535 	75492 	 2.23756 	  Not a good physic run  
 11254 	 535 	75524 	 0.563303 	  Not a good physic run  
 11254 	 535 	75525 	 0.237113 	  Not a good physic run  
 11254 	 535 	75531 	 0.0952805 	  Not a good physic run  
 11254 	 535 	75547 	 0.23072 	 0.000337028484981902 
 11254 	 535 	75549 	 3 	 0.0460011147350752 
 11254 	 535 	75587 	 0.497586 	 0.00331178576727734 
 11254 	 535 	75619 	 0.194941 	 0.000557848078047198 
 11254 	 535 	75622 	 0.00361208 	 1.64805410207057e-05 
 11254 	 535 	75631 	 0.512771 	 0.000525492454325385 
 11254 	 535 	75636 	 0.286847 	 0.000393877224149116 
 11254 	 535 	75638 	 0.176471 	  Not a good physic run  
 11254 	 535 	75724 	 0.354839 	  Not a good physic run  
 11254 	 535 	75747 	 0.0789636 	 9.40982816022517e-05 
 11254 	 535 	75788 	 2.59613 	  Not a good physic run  
 11254 	 535 	75792 	 0.0917949 	  Not a good physic run  
 11254 	 535 	75794 	 1.1748 	 0.0140476531660821 
 11254 	 535 	75795 	 0.531982 	 0.00231508739628186 
 11254 	 535 	75796 	 0.633001 	 0.00404507779460899 
 11254 	 535 	75800 	 0.618424 	 0.0016150683921586 
 11254 	 535 	75839 	 0.0118906 	  Not a good physic run  
 11254 	 535 	75845 	 0.211524 	  Not a good physic run  
 11254 	 535 	75906 	 0.0490798 	  Not a good physic run  
 11254 	 535 	75918 	 0.736842 	  Not a good physic run  
 11254 	 535 	75921 	 2.96261 	  Not a good physic run  
 11254 	 535 	75922 	 0.151685 	  Not a good physic run  
 11254 	 535 	75983 	 0.546058 	 0.00698885224849492 
 11254 	 535 	76024 	 2.84375 	  Not a good physic run  
 11254 	 535 	76050 	 0.243794 	 0.000163760975403214 
 11254 	 535 	76053 	 0.497442 	 0.00154180282648457 
 11254 	 535 	76070 	 0.2 	 6.96894043022613e-05 
 11254 	 535 	76074 	 0.322265 	  Not a good physic run  
 11254 	 535 	76113 	 2.72138 	  Not a good physic run  
 11254 	 535 	76168 	 0.195936 	  Not a good physic run  
 11254 	 535 	76276 	 0.207077 	 0.0013095995838185 
 11254 	 535 	76396 	 0.0104987 	  Not a good physic run  
 11254 	 535 	76577 	 0.367347 	  Not a good physic run  
 11254 	 535 	76582 	 2.32258 	  Not a good physic run  
 11254 	 535 	76627 	 0.0689655 	  Not a good physic run  
 11254 	 535 	76640 	 1.40314 	  Not a good physic run  
 11254 	 535 	76643 	 2.99602 	  Not a good physic run  
 11254 	 535 	76644 	 0.9375 	  Not a good physic run  
 11254 	 535 	76660 	 0.649215 	  Not a good physic run  
 11254 	 535 	76661 	 0.0178571 	  Not a good physic run  
 11254 	 535 	76684 	 0.7 	  Not a good physic run  
 11254 	 535 	76691 	 0.177525 	 0.0011616027850145 
 11254 	 535 	76692 	 0.257001 	 0.00157243101756235 
 11254 	 535 	76693 	 0.108047 	 0.000279314520217613 
 11254 	 535 	76698 	 0.257786 	  Not a good physic run  
 11254 	 535 	76715 	 2.9348 	  Not a good physic run  
 11254 	 535 	76717 	 0.0582878 	  Not a good physic run  
 11254 	 535 	76763 	 0.62539 	 0.00535167005528006 
 11254 	 535 	76789 	 0.13588 	 0.000287001799538119 
 11254 	 535 	76797 	 0.895261 	 0.00685988017316266 
 11254 	 535 	76849 	 0.021028 	  Not a good physic run  
 11254 	 535 	76853 	 1.54413 	 0.0217764065003143 
 11254 	 535 	76864 	 0.679736 	 0.00651283264360733 
 11254 	 535 	76865 	 0.306054 	  Not a good physic run  
 11254 	 535 	76866 	 0.181463 	  Not a good physic run  
 11254 	 535 	76899 	 2.7923 	  Not a good physic run  
 11254 	 535 	76902 	 0.0681818 	  Not a good physic run  
 11254 	 535 	76911 	 0.338028 	  Not a good physic run  
 11254 	 535 	76983 	 1.64973 	 0.0123226148736168 
 11254 	 535 	76985 	 0.856701 	 0.0083141419805646 
 11254 	 535 	76995 	 1.90715 	 0.0142388133014514 
 11254 	 535 	77071 	 2.96229 	  Not a good physic run  
 11254 	 535 	77073 	 0.03125 	  Not a good physic run  
 11254 	 535 	77078 	 0.75 	  Not a good physic run  
 11254 	 535 	77092 	 2.98576 	  Not a good physic run  
 11254 	 535 	77096 	 0.148344 	 0.00129049123839291 
 11254 	 535 	77111 	 0.214286 	  Not a good physic run  
 11254 	 535 	77127 	 0.00220751 	  Not a good physic run  
 11254 	 535 	77129 	 2.37809 	  Not a good physic run  
 11254 	 535 	77134 	 0.309524 	  Not a good physic run  
 11254 	 535 	77216 	 2.99076 	  Not a good physic run  
 11254 	 535 	77256 	 0.360718 	 0.00283163814272558 
 11254 	 535 	77266 	 0.362349 	 0.00221629675064315 
 11254 	 535 	77280 	 0.0857143 	  Not a good physic run  
 11254 	 535 	77281 	 0.207237 	  Not a good physic run  
 11254 	 535 	77312 	 0.274809 	 0.000547432962298886 
 11254 	 535 	77374 	 1.86909 	 0.0277540005397636 
 11254 	 535 	77380 	 1.47169 	 0.00885228393868007 
 11254 	 535 	77391 	 0.617372 	 0.00427907891218407 
 11254 	 535 	77392 	 0.278693 	 0.000510131840426421 
 11254 	 535 	77394 	 0.0346535 	 1.37710966115137e-05 
 11254 	 535 	77400 	 0.0280374 	  Not a good physic run  
 11254 	 535 	77403 	 2.67109 	  Not a good physic run  
 11254 	 535 	77414 	 0.102354 	 0.000183157194657195 
 11254 	 535 	77489 	 0.148855 	  Not a good physic run  
 11254 	 535 	77510 	 2.94932 	  Not a good physic run  
 11254 	 535 	77512 	 2.80477 	  Not a good physic run  
 11254 	 535 	77520 	 0.102167 	 0.000676771660444539 
 11254 	 535 	77526 	 2.97284 	  Not a good physic run  
 11254 	 535 	77533 	 0.625154 	 0.00311152597493991 
 11254 	 535 	77535 	 0.263333 	  Not a good physic run  
 11254 	 535 	77542 	 0.216667 	  Not a good physic run  
 11254 	 535 	77545 	 0.334709 	  Not a good physic run  
 11254 	 535 	77547 	 1.59406 	 0.0173569037725233 
 11254 	 535 	77549 	 2.98516 	  Not a good physic run  
 11254 	 535 	77550 	 2.87101 	  Not a good physic run  
 11254 	 535 	77664 	 2.95412 	  Not a good physic run  
 11254 	 535 	77667 	 2.9382 	  Not a good physic run  
 11254 	 535 	77683 	 0.486245 	 0.00297453006157541 
 11254 	 535 	77688 	 0.649298 	 0.00545225550324137 
 11254 	 535 	77772 	 2.96072 	  Not a good physic run  
 11254 	 535 	77990 	 1.57047 	  Not a good physic run  
 11254 	 535 	77992 	 0.0192308 	  Not a good physic run  
 11254 	 535 	77997 	 0.5 	  Not a good physic run  
 11254 	 535 	78001 	 0.1 	  Not a good physic run  
 11254 	 535 	78002 	 2.62821 	  Not a good physic run  
 11254 	 535 	78005 	 2.86577 	  Not a good physic run  
 11254 	 535 	78035 	 1.40937 	 0.00720790028055494 
 11254 	 535 	78168 	 0.0833333 	  Not a good physic run  
 11254 	 535 	78171 	 0.6 	  Not a good physic run  
 11254 	 535 	78181 	 3 	 0.0753720499219756 
 11254 	 535 	78203 	 2.77386 	  Not a good physic run  
 11254 	 535 	78207 	 0.50866 	 0.00326598474101369 
 11254 	 535 	78208 	 0.0336788 	 9.0078334192763e-05 
 11254 	 535 	78209 	 0.233397 	 0.00124668807415196 
 11254 	 535 	78210 	 1.8064 	 0.0143180180214548 
 11254 	 535 	78213 	 0.17726 	 0.000259559628993979 
 11254 	 535 	78217 	 0.642857 	  Not a good physic run  
 11254 	 535 	78270 	 0.130005 	 0.000442429581002012 
 11254 	 535 	78307 	 0.243578 	 0.00116676285304886 
 11254 	 535 	78387 	 2.83036 	  Not a good physic run  
 11254 	 535 	78399 	 0.161235 	  Not a good physic run  
 11254 	 535 	78435 	 0.12966 	 0.000699648668408153 
 11254 	 535 	78505 	 0.496063 	  Not a good physic run  
 11254 	 535 	78508 	 0.556811 	 0.0042354617236095 
 11254 	 535 	78511 	 0.62037 	 0.00178885400020612 
 11254 	 535 	78512 	 0.675414 	 0.00349551002711614 
 11254 	 535 	78553 	 0.205494 	 0.0015533219455128 
 11254 	 535 	78578 	 0.773836 	 0.00951108033591038 
 11254 	 535 	78621 	 0.28 	  Not a good physic run  
 11254 	 535 	78683 	 2.75862 	  Not a good physic run  
 11254 	 535 	78738 	 0.6 	  Not a good physic run  
 11254 	 535 	78741 	 2.94092 	  Not a good physic run  
 11254 	 535 	78743 	 2.919 	  Not a good physic run  
 11254 	 535 	78762 	 0.041841 	  Not a good physic run  
 11254 	 535 	78797 	 2.34375 	  Not a good physic run  
 11254 	 535 	78807 	 0.0907692 	  Not a good physic run  
 11254 	 535 	78808 	 0.180926 	 0.00179035739602902 
 11254 	 535 	78810 	 1.08959 	 0.0175509963025632 
 11254 	 535 	78816 	 0.314103 	  Not a good physic run  
 11254 	 535 	78817 	 0.463833 	 0.00418755559548491 
 11254 	 535 	78833 	 2.99507 	  Not a good physic run  
 11254 	 535 	78838 	 1.69671 	 0.0389007403753308 
 11254 	 535 	78853 	 0.05 	  Not a good physic run  
 11254 	 535 	78965 	 1 	  Not a good physic run  
 11254 	 535 	78976 	 2.98033 	  Not a good physic run  
 11254 	 535 	79048 	 0.271615 	 0.000860011747083781 
 11254 	 535 	79066 	 0.521146 	 0.00514052857890129 
 11254 	 535 	79067 	 0.511849 	 0.00449041847416067 
 11254 	 535 	79172 	 0.357143 	  Not a good physic run  
 11254 	 535 	79174 	 0.333333 	  Not a good physic run  
 11254 	 535 	79195 	 2.75659 	  Not a good physic run  
 11254 	 535 	79307 	 0.244444 	  Not a good physic run  
 11254 	 535 	79320 	 0.6 	  Not a good physic run  
 11254 	 535 	79328 	 0.652174 	  Not a good physic run  
 11254 	 535 	79330 	 0.272727 	  Not a good physic run  
 11254 	 535 	79333 	 2.96996 	  Not a good physic run  
 11254 	 535 	79336 	 2.87803 	  Not a good physic run  
 11254 	 535 	79337 	 3 	  Not a good physic run  
 11254 	 535 	79339 	 0.154362 	  Not a good physic run  
 11254 	 535 	79340 	 0.00800493 	 9.95437458906735e-05 
 11254 	 535 	79341 	 0.106257 	 0.000514134650804377 
 11254 	 535 	79345 	 0.177914 	  Not a good physic run  
 11254 	 535 	79487 	 0.863415 	  Not a good physic run  
 11254 	 535 	79494 	 1.42222 	  Not a good physic run  
 11254 	 535 	79522 	 0.644737 	  Not a good physic run  
 11254 	 535 	79524 	 2.14286 	  Not a good physic run  
 11254 	 535 	79525 	 2.42361 	  Not a good physic run  
 11254 	 535 	79549 	 0.0479452 	  Not a good physic run  
 11254 	 535 	79551 	 0.333333 	  Not a good physic run  
 11254 	 535 	79577 	 0.119497 	  Not a good physic run  
 11254 	 535 	79579 	 0.120146 	 0.000425461752169093 
 11254 	 535 	79615 	 1.24739 	 0.00585766957851669 
 11254 	 535 	79626 	 0.475389 	 0.00482767201254635 
 11254 	 535 	79630 	 0.402806 	 0.0021248984507441 
 11254 	 535 	79641 	 0.239638 	 0.0030678220320118 
 11254 	 535 	79642 	 1.78447 	 0.0212653565027223 
 11254 	 535 	79643 	 0.782247 	 0.00531141202810669 
 11254 	 535 	79644 	 0.271738 	  Not a good physic run  
 11254 	 535 	79750 	 0.472947 	 0.00625029711762928 
 11254 	 535 	79762 	 0.00257448 	 2.77410121207234e-05 
 11254 	 535 	79764 	 0.474584 	 0.00403177180194106 
 11254 	 535 	79765 	 1.40709 	 0.00917324927622474 
 11254 	 535 	79768 	 0.314705 	 0.0014319709883484 
 11254 	 535 	79769 	 0.0763889 	 2.4875364777275e-05 
 11254 	 535 	79863 	 0.166234 	 0.000635003488638504 
 11254 	 535 	79866 	 0.260563 	 0.00110478308028981 
 11254 	 535 	79875 	 0.193929 	 0.00122036727909159 
 11254 	 535 	79885 	 0.752639 	 0.00410747441791034 
 11254 	 535 	79888 	 0.0813648 	 0.000112223494429388 
 11254 	 535 	79917 	 0.466019 	  Not a good physic run  
 11254 	 535 	79926 	 0.919037 	  Not a good physic run  
 11254 	 535 	79935 	 0.94717 	  Not a good physic run  
 11254 	 535 	79954 	 0.147287 	  Not a good physic run  
 11254 	 535 	79957 	 2.88597 	  Not a good physic run  
 11254 	 535 	79959 	 0.731796 	  Not a good physic run  
 11254 	 535 	79960 	 0.148548 	 0.000619435758385199 
 11254 	 535 	79961 	 0.466486 	 0.00568346527587888 
 11254 	 535 	79962 	 0.544362 	 0.00361319829661473 
 11254 	 535 	79963 	 0.0207361 	 7.96390459852415e-05 
 11254 	 535 	79964 	 0.340725 	 0.00178781462323417 
 11254 	 535 	79967 	 0.372052 	  Not a good physic run  
 11254 	 535 	80054 	 0.625 	  Not a good physic run  
 11254 	 535 	80057 	 0.458333 	  Not a good physic run  
 11254 	 535 	80059 	 0.29932 	  Not a good physic run  
 11254 	 535 	80068 	 2.9759 	  Not a good physic run  
 11254 	 535 	80079 	 0.1875 	  Not a good physic run  
 11254 	 535 	80082 	 3 	  Not a good physic run  
 11254 	 535 	80100 	 2.77498 	  Not a good physic run  
 11254 	 535 	80103 	 2.59162 	  Not a good physic run  
 11254 	 535 	80107 	 2.93521 	  Not a good physic run  
 11254 	 535 	80127 	 0.40987 	 0.00507925034333746 
 11254 	 535 	80128 	 0.332701 	 0.00298255108943662 
 11254 	 535 	80139 	 0.347471 	 0.00179709806987372 
 11254 	 535 	80143 	 0.489051 	  Not a good physic run  
 11254 	 535 	80144 	 0.61165 	  Not a good physic run  
 11254 	 535 	80151 	 0.206809 	  Not a good physic run  
 11254 	 535 	80152 	 0.273022 	 0.00250001813596132 
 11254 	 535 	80161 	 0.650187 	  Not a good physic run  
 11254 	 535 	80172 	 0.297584 	  Not a good physic run  
 11254 	 535 	80199 	 0.916667 	  Not a good physic run  
 11254 	 535 	80284 	 0.8 	  Not a good physic run  
 11254 	 535 	80304 	 0.218609 	 0.00130451676337582 
 11254 	 535 	80312 	 0.48232 	 0.00411975795745988 
 11312 	 321 	66484 	 0.299198 	  Not a good physic run  
 11312 	 321 	66937 	 0.299475 	  Not a good physic run  
 11312 	 321 	66940 	 0.0790722 	  Not a good physic run  
 11312 	 321 	67002 	 0.239852 	  Not a good physic run  
 11312 	 321 	67005 	 0.158845 	  Not a good physic run  
 11312 	 321 	67014 	 0.0913242 	  Not a good physic run  
 11312 	 321 	67223 	 0.130435 	  Not a good physic run  
 11312 	 321 	67265 	 0.189637 	  Not a good physic run  
 11312 	 321 	67282 	 0.688857 	 0.00355166318275189 
 11312 	 321 	67283 	 0.0231936 	 4.78127582561724e-05 
 11312 	 321 	67284 	 0.178515 	 0.000448647933451374 
 11312 	 321 	67285 	 0.00598802 	  Not a good physic run  
 11312 	 321 	67289 	 0.666422 	 0.00061560814405223 
 11312 	 321 	67292 	 0.125 	  Not a good physic run  
 11312 	 321 	67294 	 0.297018 	  Not a good physic run  
 11312 	 321 	67568 	 0.152805 	  Not a good physic run  
 11312 	 321 	67572 	 0.0890152 	  Not a good physic run  
 11312 	 321 	67639 	 0.129917 	 4.80279243535815e-05 
 11312 	 321 	67641 	 0.0970266 	 2.16269782464992e-05 
 11312 	 321 	67643 	 0.19084 	 4.45492686382569e-05 
 11312 	 321 	67644 	 0.248162 	  Not a good physic run  
 11312 	 321 	67645 	 0.052161 	 1.11676482076391e-05 
 11312 	 321 	67652 	 0.17931 	 3.66540736937464e-05 
 11312 	 321 	67781 	 0.077931 	 1.58806372381264e-06 
 11312 	 321 	67784 	 0.201923 	 2.767235439361e-06 
 11312 	 321 	67798 	 0.0802365 	 3.32029967727707e-05 
 11312 	 321 	67799 	 0.423913 	 0.000242621030152997 
 11312 	 321 	67802 	 0.243804 	 4.3110856232727e-05 
 11312 	 321 	67847 	 0.0502793 	 6.42439445164523e-06 
 11312 	 321 	67849 	 0.137514 	 8.6189980955687e-05 
 11312 	 321 	68023 	 0.128667 	 9.73504037674993e-05 
 11312 	 321 	68024 	 0.350335 	 0.000526463582133943 
 11312 	 321 	68025 	 0.194556 	 5.79871894605732e-05 
 11312 	 321 	68026 	 0.2595 	 8.31733721428146e-05 
 11312 	 321 	68032 	 0.278317 	 5.51205692261552e-05 
 11312 	 321 	68036 	 0.0754006 	 1.53770713254728e-05 
 11312 	 321 	68037 	 0.397926 	 6.93851478340095e-05 
 11312 	 321 	68038 	 0.543726 	 0.000155524904295893 
 11312 	 321 	68041 	 0.422414 	 3.24473085822014e-05 
 11312 	 321 	68125 	 0.181914 	 6.89007800387466e-05 
 11312 	 321 	68126 	 0.341028 	 0.000502366696254053 
 11312 	 321 	68151 	 0.155818 	  Not a good physic run  
 11312 	 321 	69472 	 0.337171 	  Not a good physic run  
 11312 	 321 	69473 	 0.232602 	  Not a good physic run  
 11312 	 321 	69474 	 0.195341 	  Not a good physic run  
 11312 	 321 	69485 	 0.305755 	 1.78950555625426e-05 
 11312 	 321 	69486 	 0.139216 	 1.233147647147e-05 
 11312 	 321 	69499 	 0.131818 	 5.71998517359241e-06 
 11312 	 321 	69502 	 0.541388 	 0.000711172709702808 
 11312 	 321 	69649 	 0.233026 	 0.000334599835207386 
 11312 	 321 	69650 	 0.0648889 	 0.000108001396906523 
 11312 	 321 	69652 	 0.0931937 	 7.72072826571356e-05 
 11312 	 321 	69654 	 0.123779 	  Not a good physic run  
 11312 	 321 	69656 	 0.762841 	 0.000628460930850348 
 11312 	 321 	69658 	 0.247942 	 0.000225234440156835 
 11312 	 321 	69717 	 0.17365 	 0.000238905316948754 
 11312 	 321 	69718 	 0.21 	 3.67781562707697e-05 
 11312 	 321 	69758 	 0.0806916 	  Not a good physic run  
 11312 	 321 	69821 	 0.0931818 	 0.000119477996043804 
 11312 	 321 	69823 	 0.216262 	 0.000397901100425148 
 11312 	 321 	69830 	 0.0432612 	 1.09589441968585e-05 
 11312 	 321 	69832 	 0.217699 	 9.42215190013711e-05 
 11312 	 321 	69834 	 0.285296 	 0.000165578291576226 
 11312 	 321 	69838 	 0.0132979 	 1.19888912482733e-06 
 11312 	 321 	69849 	 0.236152 	  Not a good physic run  
 11312 	 321 	70070 	 0.218785 	  Not a good physic run  
 11312 	 321 	70073 	 0.158348 	 0.000297652203878398 
 11312 	 321 	70074 	 0.254902 	 8.54370397258477e-05 
 11312 	 321 	70075 	 0.42663 	 0.00033939631152935 
 11312 	 321 	70076 	 0.357941 	 0.000929110573391135 
 11312 	 321 	70083 	 0.12963 	 5.73328484600575e-05 
 11312 	 321 	70087 	 0.32193 	 0.000458311733494054 
 11312 	 321 	70226 	 0.128731 	  Not a good physic run  
 11312 	 321 	70231 	 0.223608 	 0.000179391782892339 
 11312 	 321 	70240 	 0.024087 	 1.95086245162027e-05 
